449	12882
450	12693
451	12604
452	12456
453	12647
454	12628
455	12719
456	12794
457	12966
458	13251
459	13620
460	14308
461	14966
462	15597
463	16011
464	16958
465	17643
466	18550
467	19602
468	20670
469	21416
470	22353
471	22529
472	22672
473	22511
474	22163
475	22201
476	22033
477	21709
478	21020
479	20780
480	20612
481	20569
482	20637
483	20787
484	21010
485	21390
486	21844
487	22246
488	22636
489	23204
490	23617
491	24376
492	24907
493	25077
494	25462
495	25439
496	25860
497	26050
498	26025
499	25597
500	25501
501	24875
502	24576
503	23981
504	23870
505	23532
506	23679
507	23644
508	23326
509	22579
510	22216
511	21904
512	21510
513	21304
514	21080
515	20835
516	20752
517	20587
518	20489
519	20152
520	20550
521	20746
522	20557
523	20296
524	20421
525	20111
526	19858
527	19377
528	19407
529	19231
530	19013
531	18706
532	18485
533	18365
534	18322
535	18266
536	18348
537	18904
538	22941
539	24135
540	24692
541	24875
542	25710
543	25848
544	26122
545	26583
546	26772
547	26768
548	27244
549	27552
550	27661
551	27592
552	27816
553	27887
554	27955
555	27929
556	28125
557	28145
558	27871
559	27523
560	27359
561	27254
562	26934
563	26879
564	26594
565	26520
566	26380
567	26401
568	26375
569	26173
570	26079
571	26065
572	25923
573	26036
574	25870
575	25722
576	25472
577	25403
578	25242
579	24888
580	25077
581	25078
582	25031
583	24923
584	25084
585	25139
586	25182
587	25154
588	25213
589	25349
590	25556
591	25635
592	25623
593	25694
594	25760
595	25707
596	25735
597	25711
598	25875
599	25851
600	25826
601	25782
602	25758
603	25764
604	25799
605	25775
606	25777
607	25765
608	25581
609	25644
610	25603
611	25529
612	25495
613	25456
614	25392
615	25328
616	25344
617	25384
618	25316
619	25481
620	25487
621	25555
622	25575
623	25622
624	25590
625	25838
626	25756
627	25811
628	25656
629	26126
630	26212
631	26282
632	26377
633	26607
634	26652
635	26601
636	26637
637	26769
638	26726
639	26787
640	26847
641	26795
642	26967
643	27114
644	27167
645	26955
646	26612
647	26617
648	26544
649	26395
650	26294
651	29899
652	30077
653	30080
654	30124
655	29971
656	30098
657	30029
658	30064
659	29897
660	29931
661	29917
662	29957
663	30079
664	30303
665	30322
666	30358
667	29822
668	29414
669	29185
670	28851
671	28129
672	28074
673	28018
674	28255
675	28048
676	28199
677	28411
678	28582
679	28838
680	28853
681	29335
682	31046
683	33321
684	34871
685	35744
686	35781
687	36007
688	36495
689	36699
690	36634
691	37860
692	38348
693	38574
694	38583
695	38519
696	38671
697	38974
698	38976
699	39263
700	39479
701	39929
702	40168
703	40327
704	40499
705	40512
706	40401
707	40316
708	40287
709	40423
710	40537
711	40771
712	40761
713	40943
714	40846
715	40772
716	40770
717	40760
718	40593
719	40445
720	40447
721	40385
722	40107
723	40054
724	40069
725	40031
726	39836
727	39651
728	39537
729	39555
730	39231
731	39089
732	38885
733	38791
734	38457
735	38252
736	38057
737	38003
738	37921
739	37639
740	37408
741	37412
742	37399
743	37234
744	37015
745	36827
746	36658
747	36526
748	36457
749	36174
750	36055
751	35817
752	35603
753	35445
754	35283
755	35161
756	35006
757	34820
758	34660
759	34442
760	34210
761	34137
762	34110
763	34185
764	33915
765	33769
766	33867
767	33841
768	33770
769	33795
770	33712
771	33769
772	33745
773	33611
774	33606
775	33714
776	33563
777	33587
778	33678
779	33525
780	33587
781	33549
782	33442
783	33449
784	33396
785	33426
786	33423
787	33226
788	33207
789	33226
790	33153
791	33194
792	33108
793	33039
794	33028
795	33032
796	32942
797	32895
798	32942
799	32903
800	32843
801	32959
802	32893
803	32850
804	32771
805	32780
806	32756
807	32726
808	32639
809	32656
810	32687
811	32635
812	32585
813	32576
814	32513
815	32502
816	32457
817	32474
818	32403
819	32407
820	32425
821	32140
822	32227
823	32145
824	32161
825	32156
826	32189
827	32196
828	32211
829	32142
830	32129
831	32071
832	32102
833	32081
834	32119
835	32098
836	32082
837	32110
838	32110
839	32108
840	32077
841	32032
842	32048
843	32013
844	32043
845	32050
846	32008
847	32019
848	32017
849	32061
850	32030
851	32072
852	32068
853	32091
854	32091
855	32097
856	32046
857	32102
858	32158
859	32148
860	32148
861	32143
862	32173
863	32154
864	32148
865	32198
866	32185
867	32182
868	32220
869	32191
870	32186
871	32170
872	32150
873	32163
874	32168
875	32104
876	32135
877	32109
878	32062
879	32055
880	32050
881	32072
882	32066
883	32071
884	32029
885	32065
886	31969
887	31973
888	31983
889	32007
890	31991
891	31976
892	31991
893	32046
894	32034
895	32043
896	32033
897	32077
898	32025
899	32019
900	31960
901	30583
902	30757
903	30760
904	30757
905	30735
906	30710
907	30695
908	30709
909	30646
910	30578
911	30618
912	30672
913	30681
914	30696
915	30708
916	30680
917	30653
918	30624
919	30489
920	30529
921	30523
922	30571
923	30540
924	30581
925	30562
926	30638
927	30632
928	30718
929	30774
930	30784
931	30714
932	30654
933	30665
934	30669
935	30697
936	30637
937	30707
938	30656
939	30614
940	30578
941	30582
942	30600
943	30553
944	30498
945	30463
946	30308
947	30152
948	29965
949	29675
950	29640
951	29743
952	29841
953	29932
954	29867
955	29884
956	29915
957	29912
958	29912
959	29783
960	29865
961	29781
962	29734
963	29636
964	29678
965	29663
966	29590
967	29345
968	29209
969	28991
970	28771
971	28589
972	28554
973	28491
974	28588
975	28956
976	29018
977	28959
978	29208
979	29318
980	29453
981	29427
982	29354
983	29413
984	29419
985	29318
986	29291
987	29326
988	29172
989	29428
990	29485
991	29425
992	29386
993	29423
994	29406
995	29390
996	29309
997	29231
998	29292
999	29353
1000	29389
1001	29307
1002	29433
1003	29351
1004	29534
1005	29395
1006	29462
1007	29258
1008	29357
1009	29443
1010	29408
1011	29664
1012	29659
1013	29762
1014	29747
1015	29889
1016	29897
1017	29884
1018	29803
1019	29760
1020	29686
1021	29559
1022	29628
1023	29572
1024	29557
1025	29619
1026	29601
1027	29637
1028	29657
1029	29718
1030	29772
1031	29691
1032	29743
1033	29693
1034	29680
1035	29691
1036	29729
1037	29762
1038	29717
1039	29783
1040	29821
1041	29797
1042	29871
1043	29888
1044	29866
1045	29865
1046	29759
1047	29797
1048	29851
1049	29873
1050	29948
1051	29929
1052	29912
1053	29981
1054	29949
1055	30001
1056	30026
1057	30079
1058	30077
1059	30120
1060	30078
1061	30063
1062	30004
1063	29955
1064	29865
1065	29564
1066	29502
1067	29374
1068	29249
1069	28866
1070	28729
1071	28492
1072	28403
1073	28178
1074	28004
1075	27805
1076	26809
1077	26774
1078	26481
1079	26304
1080	26041
1081	25795
1082	24856
1083	24932
1084	24508
1085	24363
1086	23717
1087	23585
1088	22889
1089	22751
1090	22318
1091	21530
1092	21111
1093	20448
1094	20232
1095	19673
1096	19349
1097	18225
1098	18172
1099	17476
1100	17040
1101	15935
1102	15928
1103	15067
1104	14687
1105	14185
1106	13918
1107	12677
1108	12417
1109	11469
1110	10555
1111	9947
1112	8922
1113	8433
1114	6820
1115	6600
1116	6064
1117	5458
1118	5109
1119	4591
1120	4365
1121	4314
1122	4310
1123	4310
1124	4309
1125	4309
1126	4315
1127	4784
1128	6742
1129	8499
1130	10421
1131	12761
1132	14485
1133	16391
1134	19288
1135	21701
1136	23651
1137	26828
1138	28407
1139	30199
1140	31627
1141	33162
1142	34502
1143	35569
1144	36565
1145	37737
1146	38796
1147	39783
1148	40076
1149	40902
1150	40893
1151	41198
1152	41713
1153	41789
1154	41861
1155	41998
1156	42256
1157	42377
1158	42382
1159	42467
1160	42592
1161	42566
1162	42802
1163	42723
1164	42795
1165	42829
1166	42798
1167	42611
1168	42669
1169	42557
1170	42667
1171	42501
1172	42824
1173	42771
1174	42778
1175	42787
1176	42921
1177	43104
1178	43208
1179	43230
1180	43089
1181	43283
1182	43284
1183	43194
1184	43351
1185	43406
1186	43413
1187	43350
1188	43474
1189	43594
1190	43572
1191	43588
1192	43620
1193	43640
1194	43713
1195	43712
1196	43631
1197	43590
1198	43604
1199	43443
1200	43639
1201	43690
1202	43771
1203	43867
1204	43830
1205	43848
1206	43742
1207	43834
1208	43725
1209	43753
1210	43675
1211	43534
1212	43631
1213	43569
1214	43530
1215	43358
1216	43410
1217	43475
1218	43407
1219	43316
1220	43334
1221	43218
1222	43212
1223	43316
1224	43341
1225	43357
1226	43093
1227	43113
1228	43081
1229	43164
1230	43032
1231	43093
1232	43238
1233	43223
1234	43202
1235	43138
1236	43186
1237	43257
1238	43231
1239	43251
1240	43144
1241	43293
1242	43438
1243	43547
1244	43547
1245	43535
1246	43524
1247	43470
1248	43608
1249	43592
1250	43630
1251	43915
1252	43934
1253	43957
1254	43884
1255	43728
1256	43753
1257	43751
1258	43785
1259	43756
1260	43742
1261	43901
1262	44041
1263	44062
1264	44093
1265	44155
1266	44076
1267	44202
1268	44237
1269	44235
1270	44083
1271	44073
1272	44182
1273	44251
1274	44350
1275	44251
1276	44200
1277	44288
1278	44207
1279	44078
1280	44078
1281	44159
1282	44312
1283	44214
1284	44242
1285	44087
1286	44247
1287	44276
1288	44287
1289	44383
1290	44415
1291	44441
1292	44411
1293	44505
1294	44519
1295	44497
1296	44285
1297	44423
1298	44239
1299	44217
1300	44221
1301	44190
1302	44213
1303	44090
1304	44237
1305	44236
1306	44220
1307	44340
1308	44379
1309	44330
1310	44370
1311	44451
1312	44414
1313	44568
1314	44588
1315	44596
1316	44541
1317	44559
1318	44644
1319	44484
1320	44462
1321	44611
1322	44639
1323	44830
1324	44820
1325	44758
1326	44666
1327	44707
1328	44690
1329	44790
1330	44958
1331	45090
1332	45007
1333	45032
1334	45058
1335	45075
1336	45150
1337	45172
1338	45250
1339	45355
1340	45181
1341	45159
1342	45078
1343	44947
1344	44900
1345	44729
1346	44874
1347	44903
1348	44888
1349	44873
1350	45040
1351	45055
1352	45136
1353	45194
1354	45118
1355	44957
1356	45079
1357	45241
1358	45312
1359	45296
1360	45342
1361	45330
1362	45352
1363	45351
1364	42218
1365	42423
1366	42495
1367	42686
1368	42857
1369	42950
1370	43155
1371	43161
1372	43177
1373	43273
1374	43406
1375	43588
1376	43403
1377	43543
1378	43703
1379	43830
1380	43785
1381	43828
1382	43778
1383	43753
1384	43779
1385	43791
1386	43774
1387	43763
1388	43863
1389	43924
1390	44021
1391	44135
1392	44198
1393	44357
1394	44388
1395	44529
1396	44551
1397	44707
1398	44701
1399	44865
1400	44735
1401	44726
1402	44714
1403	44736
1404	44780
1405	44630
1406	44590
1407	44597
1408	44557
1409	44546
1410	44503
1411	44503
1412	44414
1413	44451
1414	44409
1415	44375
1416	44373
1417	44379
1418	44447
1419	44477
1420	44305
1421	44247
1422	44277
1423	44245
1424	44250
1425	44232
1426	44238
1427	44218
1428	44272
1429	44244
1430	44201
1431	44234
1432	44350
1433	44448
1434	44515
1435	44556
1436	44590
1437	44573
1438	44606
1439	44572
1440	44665
1441	44677
1442	44692
1443	44655
1444	44681
1445	44701
1446	44672
1447	44676
1448	44654
1449	44631
1450	44648
1451	44644
1452	44652
1453	44657
1454	44678
1455	44683
1456	44677
1457	44657
1458	23706
1459	23693
1460	23633
1461	23599
1462	23553
1463	23454
1464	23425
1465	23415
1466	23438
1467	23349
1468	23358
1469	23377
1470	23384
1471	23307
1472	23274
1473	23239
1474	23173
1475	23061
1476	22960
1477	22812
1478	22556
1479	22552
1480	22441
1481	22404
1482	22269
1483	22174
1484	22164
1485	21978
1486	21852
1487	21829
1488	21753
1489	21675
1490	21658
1491	21597
1492	21551
1493	21510
1494	21458
1495	21414
1496	21339
1497	21408
1498	21338
1499	21371
1500	21359
1501	21390
1502	21317
1503	21322
1504	21296
1505	21332
1506	21276
1507	21228
1508	21181
1509	21227
1510	21183
1511	21210
1512	21147
1513	21234
1514	21168
1515	21316
1516	21330
1517	21264
1518	21343
1519	21404
1520	21532
1521	21678
1522	21627
1523	21647
1524	21564
1525	21572
1526	21438
1527	21459
1528	21439
1529	21325
1530	21352
1531	21377
1532	21381
1533	21420
1534	21583
1535	21530
1536	21503
1537	21705
1538	21827
1539	21851
1540	21839
1541	21882
1542	21907
1543	21934
1544	22064
1545	22022
1546	22015
1547	22002
1548	22530
1549	22750
1550	22840
1551	22947
1552	22965
1553	22957
1554	23043
1555	23034
1556	23058
1557	23025
1558	23027
1559	23012
1560	23078
1561	23080
1562	23163
1563	23170
1564	23201
1565	23224
1566	23204
1567	23263
1568	23214
1569	23260
1570	23283
1571	23295
1572	23317
1573	23208
1574	23216
1575	23218
1576	23204
1577	23291
1578	23248
1579	23276
1580	23251
1581	23236
1582	23161
1583	23232
1584	23193
1585	23230
1586	23265
1587	23249
1588	23225
1589	23053
1590	23059
1591	22893
1592	22422
1593	22237
1594	22206
1595	22040
1596	22180
1597	22205
1598	22262
1599	22043
1600	22073
1601	21794
1602	38106
1603	38337
1604	38381
1605	38519
1606	38548
1607	38582
1608	38528
1609	38609
1610	38631
1611	38697
1612	38694
1613	38740
1614	38712
1615	38730
1616	38704
1617	38716
1618	38679
1619	38749
1620	38695
1621	38723
1622	38728
1623	38758
1624	38753
1625	38807
1626	38829
1627	38814
1628	38829
1629	38820
1630	38836
1631	38811
1632	38852
1633	38815
1634	38874
1635	38858
1636	38887
1637	38888
1638	38881
1639	38917
1640	38910
1641	38916
1642	38901
1643	38900
1644	38907
1645	38864
1646	38902
1647	38902
1648	38900
1649	38907
1650	38924
1651	38923
1652	38961
1653	38941
1654	38918
1655	38929
1656	38926
1657	38955
1658	39022
1659	39008
1660	39018
1661	39070
1662	39057
1663	39083
1664	39057
1665	39020
1666	39047
1667	39072
1668	39095
1669	39117
1670	39134
1671	39114
1672	39118
1673	39116
1674	39130
1675	39136
1676	39123
1677	39166
1678	39135
1679	39196
1680	39174
1681	39172
1682	39185
1683	39189
1684	39203
1685	39259
1686	39247
1687	39234
1688	39260
1689	39264
1690	39236
1691	39244
1692	39241
1693	39259
1694	39272
1695	39262
1696	39255
1697	39277
1698	39242
1699	39282
1700	39306
1701	39299
1702	39295
1703	39289
1704	39338
1705	39366
1706	39439
1707	39509
1708	39455
1709	39793
1710	39894
1711	39928
1712	39914
1713	40096
1714	40096
1715	40297
1716	40364
1717	40457
1718	40700
1719	40769
1720	40892
1721	40857
1722	41031
1723	41034
1724	41148
1725	41157
1726	41242
1727	41511
1728	41610
1729	41740
1730	41834
1731	42169
1732	42268
1733	42338
1734	42413
1735	42755
1736	42887
1737	42989
1738	42970
1739	43298
1740	43329
1741	43446
1742	43546
1743	43756
1744	43943
1745	44042
1746	44102
1747	44447
1748	44533
1749	44622
1750	44656
1751	44934
1752	44974
1753	45167
1754	45185
1755	45375
1756	45461
1757	45498
1758	45399
1759	45755
1760	45879
1761	46145
1762	46210
1763	46313
1764	46320
1765	46536
1766	46596
1767	46680
1768	46711
1769	47009
1770	47038
1771	47091
1772	47130
1773	47202
1774	47230
1775	47266
1776	47328
1777	47344
1778	47401
1779	47396
1780	47421
1781	47454
1782	47463
1783	47466
1784	47497
1785	47528
1786	47517
1787	47481
1788	47485
1789	47479
1790	47538
1791	47572
1792	47546
1793	47551
1794	47583
1795	47569
1796	47576
1797	47544
1798	47553
1799	47498
1800	47503
1801	47384
1802	47306
1803	47291
1804	47183
1805	47173
1806	47089
1807	47055
1808	47005
1809	46952
1810	46817
1811	46680
1812	46482
1813	46385
1814	46220
1815	46164
1816	46056
1817	46135
1818	45882
1819	45780
1820	45537
1821	45443
1822	45202
1823	45061
1824	45157
1825	45255
1826	45084
1827	45074
1828	45060
1829	45167
1830	44964
1831	45037
1832	45016
1833	45104
1834	45096
1835	45254
1836	45374
1837	45484
1838	45525
1839	37470
1840	38736
1841	39118
1842	39625
1843	39619
1844	40304
1845	40691
1846	40888
1847	40930
1848	41152
1849	41528
1850	41674
1851	41563
1852	41562
1853	41682
1854	41967
1855	42442
1856	42438
1857	42521
1858	42535
1859	42439
1860	42234
1861	42588
1862	42665
1863	42764
1864	42539
1865	42673
1866	42451
1867	42218
1868	41807
1869	42274
1870	42175
1871	41901
1872	41817
1873	41976
1874	41797
1875	41794
1876	41791
1877	41959
1878	42163
1879	41911
1880	41994
1881	41758
1882	41531
1883	41224
1884	29614
1885	31612
1886	31905
1887	32081
1888	32111
1889	32216
1890	32722
1891	32836
1892	32626
1893	32947
1894	33226
1895	33361
1896	33294
1897	33215
1898	32890
1899	33177
1900	33294
1901	34200
1902	34211
1903	35028
1904	35560
1905	36335
1906	36422
1907	36169
1908	35937
1909	36639
1910	36780
1911	36879
1912	36833
1913	36951
1914	36981
1915	36629
1916	35940
1917	35811
1918	35983
1919	35940
1920	34902
1921	34665
1922	34248
1923	33900
1924	33617
1925	33972
1926	34105
1927	33887
1928	34177
1929	34202
1930	33953
1931	33421
1932	33676
1933	33211
1934	33631
1935	33477
1936	33395
1937	32926
1938	32948
1939	32663
1940	32266
1941	31323
1942	31098
1943	30419
1944	30386
1945	29569
1946	28556
1947	27772
1948	26626
1949	24928
1950	24774
1951	24125
1952	24004
1953	23489
1954	22534
1955	23034
1956	23054
1957	22900
1958	23214
1959	23415
1960	23198
1961	23340
1962	21270
1963	21541
1964	20343
1965	18629
1966	18669
1967	20015
1968	22127
1969	24656
1970	26365
1971	28765
1972	30013
1973	29680
1974	29803
1975	28081
1976	26047
1977	25924
1978	24516
1979	25826
1980	25354
1981	26303
1982	27205
1983	27872
1984	28195
1985	28036
1986	28293
1987	28142
1988	27813
1989	28251
1990	28187
1991	28433
1992	28713
1993	28407
1994	28896
1995	29148
1996	29390
1997	29196
1998	47016
1999	47323
2000	46999
2001	46780
2002	46869
2003	46785
2004	46342
2005	46060
2006	45836
2007	45521
2008	45293
2009	44690
2010	44637
2011	44208
2012	44141
2013	44278
2014	44147
2015	44332
2016	44633
2017	44434
2018	44457
2019	44339
2020	44465
2021	44390
2022	44602
2023	44517
2024	44660
2025	45140
2026	45286
2027	45524
2028	45780
2029	45957
2030	46000
2031	46042
2032	46185
2033	46225
2034	46179
2035	46163
2036	46166
2037	46268
2038	46250
2039	46435
2040	46431
2041	46547
2042	46527
2043	46698
2044	46757
2045	46952
2046	47080
2047	47150
2048	47288
2049	47470
2050	47584
2051	47459
2052	47404
2053	47241
2054	47075
2055	47179
2056	47251
2057	47287
2058	47410
2059	47445
2060	47569
2061	47614
2062	47656
2063	47664
2064	47807
2065	47857
2066	47787
2067	47828
2068	47938
2069	47874
2070	47754
2071	47815
2072	47713
2073	47409
2074	47123
2075	46633
2076	46479
2077	46261
2078	46359
2079	46230
2080	46074
2081	46150
2082	46095
2083	45910
2084	45929
2085	46015
2086	46166
2087	46292
2088	46432
2089	46612
2090	46887
2091	46833
2092	46879
2093	46929
2094	46838
2095	46892
2096	47024
2097	47027
2098	47003
2099	46912
2100	28120
2101	28793
2102	27847
2103	27486
2104	26476
2105	26092
2106	26244
2107	25792
2108	25522
2109	25092
2110	24174
2111	23446
2112	22623
2113	21089
2114	19486
2115	18107
2116	16449
2117	15746
2118	15291
2119	15096
2120	14972
2121	14726
2122	14793
2123	14952
2124	14834
2125	14788
2126	12609
2127	10503
2128	9260
2129	6483
2130	4886
2131	4419
2132	4361
2133	4862
2134	7817
2135	10698
2136	13886
2137	20984
2138	29188
2139	33047
2140	33946
2141	33492
2142	33006
2143	32969
2144	33106
2145	33154
2146	33017
2147	33059
2148	33075
2149	33031
2150	33041
2151	33080
2152	32974
2153	32950
2154	32973
2155	32889
2156	32895
2157	45215
2158	45556
2159	45892
2160	46252
2161	46369
2162	46861
2163	47131
2164	47388
2165	47546
2166	47735
2167	48153
2168	48519
2169	49059
2170	49383
2171	49687
2172	49744
2173	49552
2174	49371
2175	49227
2176	48741
2177	48142
2178	47444
2179	31304
2180	31760
2181	31867
2182	31983
2183	32178
2184	32470
2185	32920
2186	33026
2187	33511
2188	33836
2189	34050
2190	34202
2191	34662
2192	34527
2193	34538
2194	34559
2195	34215
2196	33924
2197	33708
2198	33605
2199	33804
2200	33829
2201	33957
2202	33845
2203	33653
2204	33666
2205	33801
2206	33732
2207	33772
2208	33716
2209	33750
2210	33956
2211	34164
2212	34225
2213	34303
2214	34334
2215	34469
2216	34580
2217	34483
2218	34466
2219	34423
2220	34381
2221	34330
2222	34245
2223	34221
2224	34251
2225	34388
2226	40939
2227	41311
2228	41379
2229	41390
2230	41420
2231	41433
2232	41457
2233	41403
2234	41376
2235	41413
2236	41504
2237	41510
2238	41573
2239	41572
2240	41620
2241	41708
2242	41751
2243	41724
2244	41782
2245	41682
2246	41695
2247	41741
2248	41598
2249	41633
2250	41640
2251	41649
2252	41689
2253	41693
2254	41768
2255	41840
2256	41835
2257	41848
2258	41809
2259	41848
2260	41834
2261	41891
2262	41730
2263	41794
2264	41760
2265	41687
2266	41798
2267	41771
2268	41786
2269	41914
2270	41894
2271	41898
2272	41837
2273	41875
2274	41947
2275	41925
2276	41758
2277	41782
2278	41786
2279	41798
2280	41768
2281	41747
2282	42322
2283	42637
2284	42745
2285	42880
2286	43044
2287	43134
2288	43129
2289	43207
2290	43244
2291	43275
2292	43280
2293	43294
2294	43338
2295	43365
2296	43374
2297	43430
2298	43400
2299	43415
2300	43445
2301	43460
2302	43479
2303	43498
2304	43422
2305	43454
2306	43495
2307	43459
2308	43512
2309	43500
2310	43514
2311	43541
2312	43590
2313	43546
2314	43551
2315	43560
2316	43557
2317	43577
2318	43579
2319	43581
2320	43528
2321	43555
2322	43514
2323	43505
2324	43519
2325	43449
2326	43434
2327	43443
2328	43480
2329	43445
2330	43462
2331	43385
2332	43418
2333	43337
2334	43276
2335	43333
2336	43351
2337	43335
2338	43285
2339	43169
2340	43143
2341	43092
2342	43114
2343	43040
2344	43058
2345	42986
2346	42921
2347	42932
2348	42909
2349	42868
2350	42814
2351	42787
2352	42867
2353	42866
2354	42862
2355	42771
2356	42793
2357	42764
2358	42785
2359	42811
2360	42790
2361	42703
2362	42729
2363	42648
2364	42658
2365	42667
2366	42749
2367	42779
2368	42906
2369	42890
2370	42967
2371	42911
2372	42885
2373	42850
2374	42826
2375	42853
2376	42904
2377	42888
2378	42913
2379	42928
2380	42940
2381	42975
2382	43004
2383	43026
2384	43035
2385	43063
2386	43037
2387	43076
2388	43091
2389	43148
2390	43152
2391	43184
2392	43178
2393	43202
2394	43204
2395	43192
2396	43277
2397	43253
2398	43218
2399	43187
2400	43115
2401	43108
2402	43096
2403	43103
2404	43090
2405	43084
2406	43097
2407	43095
2408	43067
2409	43065
2410	43065
2411	43095
2412	43076
2413	43059
2414	43013
2415	67098
2416	68542
2417	68754
2418	68848
2419	69016
2420	69115
2421	69199
2422	69229
2423	69305
2424	69334
2425	69417
2426	69544
2427	69588
2428	69594
2429	69621
2430	69683
2431	69720
2432	69716
2433	69711
2434	69710
2435	69744
2436	69737
2437	69754
2438	69763
2439	69765
2440	69759
2441	69701
2442	69744
2443	69818
2444	69761
2445	69748
2446	69749
2447	69729
2448	69717
2449	69749
2450	69725
2451	69727
2452	69702
2453	69708
2454	69722
2455	69700
2456	69689
2457	41663
2458	42193
2459	42399
2460	42553
2461	42579
2462	42544
2463	42613
2464	42745
2465	42890
2466	42946
2467	42858
2468	42866
2469	42837
2470	42723
2471	42764
2472	42744
2473	42830
2474	42838
2475	42846
2476	42801
2477	42832
2478	42856
2479	42870
2480	42908
2481	42900
2482	42896
2483	42907
2484	42896
2485	42916
2486	42942
2487	42956
2488	42981
2489	42991
2490	42987
2491	42996
2492	42964
2493	42963
2494	42955
2495	42929
2496	42909
2497	42865
2498	42860
2499	42845
